"","Width","Length","Southwest","fit"
"7471",34.1,44.5,0,0.906591863389371
"7472",34.4,44.5,0,0.911371565176609
"7473",34.7,44.5,0,0.915880651942697
"7474",35,44.5,0,0.920133919085813
"7475",35.3,44.5,0,0.924145536612266
"7476",35.6,44.5,0,0.927929045363336
"7477",35.9,44.5,0,0.931497359148146
"7478",36.2,44.5,0,0.9348627717522
"7479",36.5,44.5,0,0.938036967916227
"7480",36.8,44.5,0,0.941031037495103
"7481",37.1,44.5,0,0.943855492111788
"7482",37.4,44.5,0,0.94652027539038
"7483",37.7,44.5,0,0.949034697326101
"7484",38,44.5,0,0.951407498395555
"7485",38.3,44.5,0,0.953646934409849
"7486",38.6,44.5,0,0.955760798434395
"7487",38.9,44.5,0,0.957756441754371
"7488",39.2,44.5,0,0.959640794745652
"7489",39.5,44.5,0,0.961420387484762
"7490",39.8,44.5,0,0.963101369964228
"7491",8,45,0,0.0157715335137481
"7492",8.3,45,0,0.016875358326962
"7493",8.6,45,0,0.0180626097182763
"7494",8.9,45,0,0.0193398961633198
"7495",9.2,45,0,0.0207143545861489
"7496",9.5,45,0,0.0221936853868768
"7497",9.8,45,0,0.023786187512647
"7498",10.1,45,0,0.0255007967437423
"7499",10.4,45,0,0.0273471246604787
"7500",10.7,45,0,0.0293354987698809
"7501",11,45,0,0.0314770023602094
"7502",11.3,45,0,0.0337835145451546
"7503",11.6,45,0,0.0362677486743691
"7504",11.9,45,0,0.0389432887754194
"7505",12.2,45,0,0.0418246229322596
"7506",12.5,45,0,0.0449271729192069
"7507",12.8,45,0,0.0482673164789228
"7508",13.1,45,0,0.0518624029152239
"7509",13.4,45,0,0.0557307599835723
"7510",13.7,45,0,0.0598916895234576
"7511",14,45,0,0.0643654494565571
"7512",14.3,45,0,0.0691732185432195
"7513",14.6,45,0,0.074337040374684
"7514",14.9,45,0,0.0798797481607834
"7515",15.2,45,0,0.085824858793663
"7516",15.5,45,0,0.0921964394995538
"7517",15.8,45,0,0.0990189427976448
"7518",16.1,45,0,0.106316995371084
"7519",16.4,45,0,0.114115148165157
"7520",16.7,45,0,0.122437591398893
"7521",17,45,0,0.131307824934307
"7522",17.3,45,0,0.140748281246315
"7523",17.6,45,0,0.150779899826818
"7524",17.9,45,0,0.161421645430728
"7525",18.2,45,0,0.172690007880079
"7526",18.5,45,0,0.184598455994653
"7527",18.8,45,0,0.197156865986533
"7528",19.1,45,0,0.210370931893398
"7529",19.4,45,0,0.224241599602865
"7530",19.7,45,0,0.238764511743761
"7531",20,45,0,0.253929504638376
"7532",20.3,45,0,0.269720163407053
"7533",20.6,45,0,0.286113491896623
"7534",20.9,45,0,0.303079752275001
"7535",21.2,45,0,0.320582392881855
"7536",21.5,45,0,0.338578180410338
"7537",21.8,45,0,0.357017490595639
"7538",22.1,45,0,0.375844795313501
"7539",22.4,45,0,0.394999370389786
"7540",22.7,45,0,0.414416193284839
"7541",23,45,0,0.434026967463518
"7542",23.3,45,0,0.453761191276471
"7543",23.6,45,0,0.473547313516119
"7544",23.9,45,0,0.493313917021663
"7545",24.2,45,0,0.51299088105592
"7546",24.5,45,0,0.532510430408358
"7547",24.8,45,0,0.551808100870693
"7548",25.1,45,0,0.570823545353813
"7549",25.4,45,0,0.58950123573019
"7550",25.7,45,0,0.607790978504413
"7551",26,45,0,0.625648253527983
"7552",26.3,45,0,0.643034427792813
"7553",26.6,45,0,0.659916840705201
"7554",26.9,45,0,0.676268731198748
"7555",27.2,45,0,0.692069045855985
"7556",27.5,45,0,0.707302170097294
"7557",27.8,45,0,0.72195759325301
"7558",28.1,45,0,0.736029521960456
"7559",28.4,45,0,0.749516445362611
"7560",28.7,45,0,0.762420687969956
"7561",29,45,0,0.774747954873145
"7562",29.3,45,0,0.786506889585692
"7563",29.6,45,0,0.797708634984633
"7564",29.9,45,0,0.808366419527706
"7565",30.2,45,0,0.818495175217168
"7566",30.5,45,0,0.828111195779136
"7567",30.8,45,0,0.837231838616069
"7568",31.1,45,0,0.845875250403008
"7569",31.4,45,0,0.854060114434222
"7570",31.7,45,0,0.861805428775476
"7571",32,45,0,0.869130313833373
"7572",32.3,45,0,0.876053837397319
"7573",32.6,45,0,0.882594843514333
"7574",32.9,45,0,0.888771834891013
"7575",33.2,45,0,0.8946029051514
"7576",33.5,45,0,0.90010568716573
"7577",33.8,45,0,0.905297287814964
"7578",34.1,45,0,0.910194195363284
"7579",34.4,45,0,0.914812268758277
"7580",34.7,45,0,0.91916674837227
"7581",35,45,0,0.923272241923218
"7582",35.3,45,0,0.927142717663843
"7583",35.6,45,0,0.930791504144598
"7584",35.9,45,0,0.934231295426335
"7585",36.2,45,0,0.937474160752495
"7586",36.5,45,0,0.940531557814725
"7587",36.8,45,0,0.943414348859536
"7588",37.1,45,0,0.946132818986735
"7589",37.4,45,0,0.948696687935094
"7590",37.7,45,0,0.951115047417312
"7591",38,45,0,0.953396425233501
"7592",38.3,45,0,0.95554886950416
"7593",38.6,45,0,0.957579971160589
"7594",38.9,45,0,0.959496885367096
"7595",39.2,45,0,0.961306352730774
"7596",39.5,45,0,0.963014720149068
"7597",39.8,45,0,0.964627961176351
"7598",8,45.5,0,0.0165836773387096
"7599",8.3,45.5,0,0.0177402902801317
"7600",8.6,45.5,0,0.0189839719532205
"7601",8.9,45.5,0,0.0203215826939424
"7602",9.2,45.5,0,0.0217605268407127
"7603",9.5,45.5,0,0.0233087880345979
"7604",9.8,45.5,0,0.0249749643788153
"7605",10.1,45.5,0,0.0267683067605127
"7606",10.4,45.5,0,0.0286987576510499
"7607",10.7,45.5,0,0.0307769908595793
"7608",11,45.5,0,0.033014450711019
"7609",11.3,45.5,0,0.0354233911013055
"7610",11.6,45.5,0,0.038016912489593
"7611",11.9,45.5,0,0.0408089964454103
"7612",12.2,45.5,0,0.043814536573676
"7613",12.5,45.5,0,0.0470493650740894
"7614",12.8,45.5,0,0.0505302711360385
"7615",13.1,45.5,0,0.0542750118488932
"7616",13.4,45.5,0,0.0583023135050024
"7617",13.7,45.5,0,0.0626318606234543
"7618",14,45.5,0,0.0672842702266762
"7619",14.3,45.5,0,0.0722810476418863
"7620",14.6,45.5,0,0.0776445202191689
"7621",14.9,45.5,0,0.0833977506695877
"7622",15.2,45.5,0,0.0895644181739333
"7623",15.5,45.5,0,0.0961686708825088
"7624",15.8,45.5,0,0.103234945579133
"7625",16.1,45.5,0,0.110787739895528
"7626",16.4,45.5,0,0.118851345055156
"7627",16.7,45.5,0,0.1274495433871
"7628",17,45.5,0,0.136605261233543
"7629",17.3,45.5,0,0.146340175030247
"7630",17.6,45.5,0,0.15667427008389
"7631",17.9,45.5,0,0.167625345068375
"7632",18.2,45.5,0,0.179208501911328
"7633",18.5,45.5,0,0.191435593681173
"7634",18.8,45.5,0,0.204314652298354
"7635",19.1,45.5,0,0.217849304669035
"7636",19.4,45.5,0,0.232038220420384
"7637",19.7,45.5,0,0.246874578568058
"7638",20,45.5,0,0.262345595327666
"7639",20.3,45.5,0,0.278432118944894
"7640",20.6,45.5,0,0.295108348426612
"7641",20.9,45.5,0,0.312341730252586
"7642",21.2,45.5,0,0.330092948300751
"7643",21.5,45.5,0,0.348316122451016
"7644",21.8,45.5,0,0.366959166383189
"7645",22.1,45.5,0,0.385964339862595
"7646",22.4,45.5,0,0.405269016690836
"7647",22.7,45.5,0,0.424806633963035
"7648",23,45.5,0,0.444507756432833
"7649",23.3,45.5,0,0.464301171827585
"7650",23.6,45.5,0,0.484115058747777
"7651",23.9,45.5,0,0.503878168013617
"7652",24.2,45.5,0,0.523520968701049
"7653",24.5,45.5,0,0.542976668291159
"7654",24.8,45.5,0,0.562182138743192
"7655",25.1,45.5,0,0.581078675243765
"7656",25.4,45.5,0,0.599612645153595
"7657",25.7,45.5,0,0.617735948017508
"7658",26,45.5,0,0.635406298425911
"7659",26.3,45.5,0,0.652587385621097
"7660",26.6,45.5,0,0.669248907941979
"7661",26.9,45.5,0,0.685366454166024
"7662",27.2,45.5,0,0.700921271773498
"7663",27.5,45.5,0,0.715899964467335
"7664",27.8,45.5,0,0.730294129935389
"7665",28.1,45.5,0,0.744099952183456
"7666",28.4,45.5,0,0.75731775173804
"7667",28.7,45.5,0,0.769951528820995
"7668",29,45.5,0,0.782008503649761
"7669",29.3,45.5,0,0.793498673327664
"7670",29.6,45.5,0,0.804434375373188
"7671",29.9,45.5,0,0.814829879191
"7672",30.2,45.5,0,0.824701011293105
"7673",30.5,45.5,0,0.834064822071632
"7674",30.8,45.5,0,0.842939297131542
"7675",31.1,45.5,0,0.851343092991215
"7676",31.4,45.5,0,0.859295294975356
"7677",31.7,45.5,0,0.8668152059137
"7678",32,45.5,0,0.873922164033963
"7679",32.3,45.5,0,0.88063537813427
"7680",32.6,45.5,0,0.886973766521492
"7681",32.9,45.5,0,0.892955848311231
"7682",33.2,45.5,0,0.898599683333717
"7683",33.5,45.5,0,0.90392282744448
"7684",33.8,45.5,0,0.908942274187237
"7685",34.1,45.5,0,0.913674369284602
"7686",34.4,45.5,0,0.918134804994093
"7687",34.7,45.5,0,0.922338635041152
"7688",35,45.5,0,0.926300264858858
"7689",35.3,45.5,0,0.930033448580008
"7690",35.6,45.5,0,0.933551292116773
"7691",35.9,45.5,0,0.936866261245649
"7692",36.2,45.5,0,0.939990193748804
"7693",36.5,45.5,0,0.942934314785613
"7694",36.8,45.5,0,0.945709254780003
"7695",37.1,45.5,0,0.948325069210059
"7696",37.4,45.5,0,0.950791251805719
"7697",37.7,45.5,0,0.953116674713775
"7698",38,45.5,0,0.955309652499322
"7699",38.3,45.5,0,0.957378025660106
"7700",38.6,45.5,0,0.959329183596274
"7701",38.9,45.5,0,0.961170086407689
"7702",39.2,45.5,0,0.962907286369882
"7703",39.5,45.5,0,0.964546948954794
"7704",39.8,45.5,0,0.966094873291628
"7705",8,46,0,0.0174383077081703
"7706",8.3,46,0,0.0186501905490542
"7707",8.6,46,0,0.0199529288544847
"7708",8.9,46,0,0.0213536417144229
"7709",9.2,46,0,0.0228600077704033
"7710",9.5,46,0,0.0244803007008912
"7711",9.8,46,0,0.0262234243618544
"7712",10.1,46,0,0.0280989510221051
"7713",10.4,46,0,0.0301171598521266
"7714",10.7,46,0,0.0322890761360232
"7715",11,46,0,0.0346265095756651
"7716",11.3,46,0,0.0371420921302284
"7717",11.6,46,0,0.0398493133285794
"7718",11.9,46,0,0.0427625526239488
"7719",12.2,46,0,0.0458971075291991
"7720",12.5,46,0,0.0492692167260228
"7721",12.8,46,0,0.0528960741573671
"7722",13.1,46,0,0.0567958347969071
"7723",13.4,46,0,0.0609876098690569
"7724",13.7,46,0,0.0654914487348864
"7725",14,46,0,0.0703283048910978
"7726",14.3,46,0,0.0755199822424452
"7727",14.6,46,0,0.081089057967447
"7728",14.9,46,0,0.0870587838484474
"7729",15.2,46,0,0.0934529539003565
"7730",15.5,46,0,0.10029574226425
"7731",15.8,46,0,0.107611507225763
"7732",16.1,46,0,0.115424546558
"7733",16.4,46,0,0.123758812889654
"7734",16.7,46,0,0.132637593945222
"7735",17,46,0,0.142083148504626
"7736",17.3,46,0,0.152116296449566
"7737",17.6,46,0,0.162755963159976
"7738",17.9,46,0,0.174018671938584
"7739",18.2,46,0,0.185918026121896
"7740",18.5,46,0,0.198464153526318
"7741",18.8,46,0,0.211663136523349
"7742",19.1,46,0,0.225516437313209
"7743",19.4,46,0,0.240020363102199
"7744",19.7,46,0,0.255165558438571
"7745",20,46,0,0.270936567757424
"7746",20.3,46,0,0.287311473590286
"7747",20.6,46,0,0.304261667282427
"7748",20.9,46,0,0.321751805264145
"7749",21.2,46,0,0.339739862592571
"7750",21.5,46,0,0.35817739837532
"7751",21.8,46,0,0.377009979845856
"7752",22.1,46,0,0.396177797708416
"7753",22.4,46,0,0.415616490826508
"7754",22.7,46,0,0.435258142526584
"7755",23,46,0,0.455032379573144
"7756",23.3,46,0,0.474867488017527
"7757",23.6,46,0,0.494691587282136
"7758",23.9,46,0,0.514433803180721
"7759",24.2,46,0,0.534025391956605
"7760",24.5,46,0,0.553400726545994
"7761",24.8,46,0,0.57249817917967
"7762",25.1,46,0,0.591260829725974
"7763",25.4,46,0,0.609637059714898
"7764",25.7,46,0,0.627580955714676
"7765",26,46,0,0.645052536328527
"7766",26.3,46,0,0.662017858402312
"7767",26.6,46,0,0.678449002095199
"7768",26.9,46,0,0.694323908445915
"7769",27.2,46,0,0.709626110134588
"7770",27.5,46,0,0.724344397882022
"7771",27.8,46,0,0.738472433520631
"7772",28.1,46,0,0.752008323845992
"7773",28.4,46,0,0.764954158291859
"7774",28.7,46,0,0.777315544694703
"7775",29,46,0,0.78910114673125
"7776",29.3,46,0,0.80032224165053
"7777",29.6,46,0,0.810992287931259
"7778",29.9,46,0,0.821126523286635
"7779",30.2,46,0,0.83074159817596
"7780",30.5,46,0,0.839855251975172
"7781",30.8,46,0,0.848486034289158
"7782",31.1,46,0,0.856653051183458
"7783",31.4,46,0,0.864375733900707
"7784",31.7,46,0,0.871673638253298
"7785",32,46,0,0.878566272880211
"7786",32.3,46,0,0.88507294450544
"7787",32.6,46,0,0.89121260682937
"7788",32.9,46,0,0.897003760556485
"7789",33.2,46,0,0.902464400738506
"7790",33.5,46,0,0.907611978834657
"7791",33.8,46,0,0.912463351030012
"7792",34.1,46,0,0.917034699595278
"7793",34.4,46,0,0.921341532040592
"7794",34.7,46,0,0.925398699988599
"7795",35,46,0,0.929220393492398
"7796",35.3,46,0,0.932820141600113
"7797",35.6,46,0,0.936210818532846
"7798",35.9,46,0,0.939404654436909
"7799",36.2,46,0,0.942413249803446
"7800",36.5,46,0,0.945247592769462
"7801",36.8,46,0,0.947918078623796
"7802",37.1,46,0,0.95043453093993
"7803",37.4,46,0,0.952806216050488
"7804",37.7,46,0,0.955041785911216
"7805",38,46,0,0.957149341881923
"7806",38.3,46,0,0.959136517430576
"7807",38.6,46,0,0.961010501496235
"7808",38.9,46,0,0.962778060584752
"7809",39.2,46,0,0.964445560442894
"7810",39.5,46,0,0.966018987192196
"7811",39.8,46,0,0.967503967831263
"7812",8,46.5,0,0.0183374771339013
"7813",8.3,46.5,0,0.0196072073418255
"7814",8.6,46.5,0,0.02097172733018
"7815",8.9,46.5,0,0.0224384216411805
"7816",9.2,46.5,0,0.0240152498492919
"7817",9.5,46.5,0,0.0257107821336765
"7818",9.8,46.5,0,0.0275342342804843
"7819",10.1,46.5,0,0.0294955056967653
"7820",10.4,46.5,0,0.0316052174288802
"7821",10.7,46.5,0,0.0338747506490203
"7822",11,46.5,0,0.0363162838718274
"7823",11.3,46.5,0,0.0389428293340738
"7824",11.6,46.5,0,0.0417682663475663
"7825",11.9,46.5,0,0.0448073711450098
"7826",12.2,46.5,0,0.048075841870607
"7827",12.5,46.5,0,0.0515903178454389
"7828",12.8,46.5,0,0.0553683889213247
"7829",13.1,46.5,0,0.059428595636946
"7830",13.4,46.5,0,0.0637904178487987
"7831",13.7,46.5,0,0.0684742489445604
"7832",14,46.5,0,0.0735013530097277
"7833",14.3,46.5,0,0.0788938010071694
"7834",14.6,46.5,0,0.0846743822335267
"7835",14.9,46.5,0,0.0908664931175053
"7836",15.2,46.5,0,0.097493990894423
"7837",15.5,46.5,0,0.104581016508891
"7838",15.8,46.5,0,0.112151782727252
"7839",16.1,46.5,0,0.120230312507884
"7840",16.4,46.5,0,0.128840137110392
"7841",16.7,46.5,0,0.138003959448541
"7842",17,46.5,0,0.14774327380132
"7843",17.3,46.5,0,0.158077940885855
"7844",17.6,46.5,0,0.169025719338735
"7845",17.9,46.5,0,0.180601747973757
"7846",18.2,46.5,0,0.192818022480204
"7847",18.5,46.5,0,0.205682839233292
"7848",18.8,46.5,0,0.219200230948404
"7849",19.1,46.5,0,0.23336940464947
"7850",19.4,46.5,0,0.248184228062431
"7851",19.7,46.5,0,0.263632751467469
"7852",20,46.5,0,0.279696808705608
"7853",20.3,46.5,0,0.296351702167134
"7854",20.6,46.5,0,0.313566028313429
"7855",20.9,46.5,0,0.331301695482285
"7856",21.2,46.5,0,0.349514042041948
"7857",21.5,46.5,0,0.368152168430531
"7858",21.8,46.5,0,0.387159426057567
"7859",22.1,46.5,0,0.406474092981686
"7860",22.4,46.5,0,0.426030251395016
"7861",22.7,46.5,0,0.445758826007247
"7862",23,46.5,0,0.465588711935666
"7863",23.3,46.5,0,0.485447905024706
"7864",23.6,46.5,0,0.505264675946108
"7865",23.9,46.5,0,0.524968728962371
"7866",24.2,46.5,0,0.544492298578644
"7867",24.5,46.5,0,0.563771097361134
"7868",24.8,46.5,0,0.582745151446555
"7869",25.1,46.5,0,0.601359455929062
"7870",25.4,46.5,0,0.619564512433696
"7871",25.7,46.5,0,0.637316675366755
"7872",26,46.5,0,0.654578323474582
"7873",26.3,46.5,0,0.671317913822198
"7874",26.6,46.5,0,0.687509919258935
"7875",26.9,46.5,0,0.70313462444546
"7876",27.2,46.5,0,0.718177821637782
"7877",27.5,46.5,0,0.732630448618159
"7878",27.8,46.5,0,0.74648817973851
"7879",28.1,46.5,0,0.759750983868817
"7880",28.4,46.5,0,0.772422651967929
"7881",28.7,46.5,0,0.784510327640545
"7882",29,46.5,0,0.796024043665852
"7883",29.3,46.5,0,0.806976282256484
"7884",29.6,46.5,0,0.81738154826734
"7885",29.9,46.5,0,0.827255974896823
"7886",30.2,46.5,0,0.836616966407999
"7887",30.5,46.5,0,0.845482884393616
"7888",30.8,46.5,0,0.853872779568532
"7889",31.1,46.5,0,0.861806148869431
"7890",31.4,46.5,0,0.869302715191881
"7891",31.7,46.5,0,0.876382237554467
"7892",32,46.5,0,0.883064349699745
"7893",32.3,46.5,0,0.889368415343247
"7894",32.6,46.5,0,0.895313386864466
"7895",32.9,46.5,0,0.900917713858278
"7896",33.2,46.5,0,0.906199297678979
"7897",33.5,46.5,0,0.911175459998208
"7898",33.8,46.5,0,0.91586289752047
"7899",34.1,46.5,0,0.920277609950656
"7900",34.4,46.5,0,0.924434903681768
"7901",34.7,46.5,0,0.928349414353852
"7902",35,46.5,0,0.932035105008427
"7903",35.3,46.5,0,0.935505269995943
"7904",35.6,46.5,0,0.938772544036084
"7905",35.9,46.5,0,0.941848915435957
"7906",36.2,46.5,0,0.944745742601685
"7907",36.5,46.5,0,0.947473773097679
"7908",36.8,46.5,0,0.950043164614803
"7909",37.1,46.5,0,0.952463507304217
"7910",37.4,46.5,0,0.954743839399172
"7911",37.7,46.5,0,0.956892592651104
"7912",38,46.5,0,0.958917655788558
"7913",38.3,46.5,0,0.960826456326234
"7914",38.6,46.5,0,0.962625984240163
"7915",38.9,46.5,0,0.964322814289987
"7916",39.2,46.5,0,0.965923127827855
"7917",39.5,46.5,0,0.967432733989671
"7918",39.8,46.5,0,0.968857090190047
"7919",8,47,0,0.0192833064506852
"7920",8.3,47,0,0.0206135578340635
"7921",8.6,47,0,0.0220426835978852
"7922",8.9,47,0,0.0235783401844854
"7923",9.2,47,0,0.0252287744103738
"7924",9.5,47,0,0.0270028590165023
"7925",9.8,47,0,0.0289101274004887
"7926",10.1,47,0,0.0309608112607359
"7927",10.4,47,0,0.033165877970934
"7928",10.7,47,0,0.0355370681417817
"7929",11,47,0,0.0380869315198106
"7930",11.3,47,0,0.0408288616457412
"7931",11.6,47,0,0.0437771269503813
"7932",11.9,47,0,0.0469468977574032
"7933",12.2,47,0,0.0503542677568391
"7934",12.5,47,0,0.0540162690166754
"7935",12.8,47,0,0.0579508761477197
"7936",13.1,47,0,0.0621770003627263
"7937",13.4,47,0,0.0667144710056363
"7938",13.7,47,0,0.0715840015572275
"7939",14,47,0,0.0768071374221836
"7940",14.3,47,0,0.0824061814694742
"7941",14.6,47,0,0.0884040935523775
"7942",14.9,47,0,0.0948243662958683
"7943",15.2,47,0,0.101690864404649
"7944",15.5,47,0,0.109027632271603
"7945",15.8,47,0,0.116858666026907
"7946",16.1,47,0,0.125207634961092
"7947",16.4,47,0,0.134097562642507
"7948",16.7,47,0,0.143550473942427
"7949",17,47,0,0.153586999390556
"7950",17.3,47,0,0.16422593654504
"7951",17.6,47,0,0.175483770243756
"7952",17.9,47,0,0.18737414681995
"7953",18.2,47,0,0.199907347956279
"7954",18.5,47,0,0.213089736843706
"7955",18.8,47,0,0.226923202764413
"7956",19.1,47,0,0.241404615382757
"7957",19.4,47,0,0.256525336121469
"7958",19.7,47,0,0.272270773277844
"7959",20,47,0,0.28862002501541
"7960",20.3,47,0,0.305545614218321
"7961",20.6,47,0,0.323013371218793
"7962",20.9,47,0,0.340982514601546
"7963",21.2,47,0,0.359405834392833
"7964",21.5,47,0,0.378230089901093
"7965",21.8,47,0,0.397396561385515
"7966",22.1,47,0,0.416841782772705
"7967",22.4,47,0,0.436498467507115
"7968",22.7,47,0,0.456296583675513
"7969",23,47,0,0.476164504882527
"7970",23.3,47,0,0.496030148896096
"7971",23.6,47,0,0.515822145664118
"7972",23.9,47,0,0.535470976100858
"7973",24.2,47,0,0.554910036294389
"7974",24.5,47,0,0.574076542742271
"7975",24.8,47,0,0.592912317627026
"7976",25.1,47,0,0.611364389200816
"7977",25.4,47,0,0.629385471879011
"7978",25.7,47,0,0.646934255338248
"7979",26,47,0,0.663975521478393
"7980",26.3,47,0,0.680480147691691
"7981",26.6,47,0,0.696424998770856
"7982",26.9,47,0,0.711792683837229
"7983",27.2,47,0,0.726571219804511
"7984",27.5,47,0,0.740753643563137
"7985",27.8,47,0,0.754337583674666
"7986",28.1,47,0,0.767324804964924
"7987",28.4,47,0,0.779720728347959
"7988",28.7,47,0,0.791533958286528
"7989",29,47,0,0.802775820257152
"7990",29.3,47,0,0.813459925103548
"7991",29.6,47,0,0.823601749098825
"7992",29.9,47,0,0.833218248386262
"7993",30.2,47,0,0.842327511714971
"7994",30.5,47,0,0.850948457390344
"7995",30.8,47,0,0.859100575951275
"7996",31.1,47,0,0.86680369838893
"7997",31.4,47,0,0.874077787025827
"7998",31.7,47,0,0.8809427564638
"7999",32,47,0,0.887418322454245
"8000",32.3,47,0,0.893523866996182
"8001",32.6,47,0,0.899278306635147
"8002",32.9,47,0,0.904700009304967
"8003",33.2,47,0,0.909806755814758
"8004",33.5,47,0,0.914615714636559
"8005",33.8,47,0,0.919143402747557
"8006",34.1,47,0,0.923405619934737
"8007",34.4,47,0,0.927417456749226
"8008",34.7,47,0,0.931193320496426
"8009",35,47,0,0.934746936985803
"8010",35.3,47,0,0.938091357553956
"8011",35.6,47,0,0.94123897079506
"8012",35.9,47,0,0.944201518048345
"8013",36.2,47,0,0.946990111820763
"8014",36.5,47,0,0.94961525643909
"8015",36.8,47,0,0.952086870329917
"8016",37.1,47,0,0.954414309418556
"8017",37.4,47,0,0.956606383774613
"8018",37.7,47,0,0.958671305497764
"8019",38,47,0,0.960616751760151
"8020",38.3,47,0,0.962449945642426
"8021",38.6,47,0,0.964177680045433
"8022",38.9,47,0,0.96580634017211
"8023",39.2,47,0,0.967341925412343
"8024",39.5,47,0,0.968790070540128
"8025",39.8,47,0,0.970156066156312
"8026",8,47.5,0,0.0202779830111081
"8027",8.3,47.5,0,0.0216715259544898
"8028",8.6,47.5,0,0.0231681805109532
"8029",8.9,47.5,0,0.0247758811608873
"8030",9.2,47.5,0,0.0265031678847998
"8031",9.5,47.5,0,0.0283592215704231
"8032",9.8,47.5,0,0.0303538983301904
"8033",10.1,47.5,0,0.0324977666134351
"8034",10.4,47.5,0,0.0348021437486717
"8035",10.7,47.5,0,0.0372791323654303
"8036",11,47.5,0,0.0399416547284832
"8037",11.3,47.5,0,0.0428034853963881
"8038",11.6,47.5,0,0.0458792797456169
"8039",11.9,47.5,0,0.049184597779037
"8040",12.2,47.5,0,0.0527359216938823
"8041",12.5,47.5,0,0.0565506662153696
"8042",12.8,47.5,0,0.0606471771106534
"8043",13.1,47.5,0,0.0650447186598649
"8044",13.4,47.5,0,0.0697634475690428
"8045",13.7,47.5,0,0.0748243702381176
"8046",14,47.5,0,0.0802492806354937
"8047",14.3,47.5,0,0.0860606746784843
"8048",14.6,47.5,0,0.0922816373289806
"8049",14.9,47.5,0,0.0989357049456915
"8050",15.2,47.5,0,0.10604668988649
"8051",15.5,47.5,0,0.113638472612716
"8052",15.8,47.5,0,0.121734757632789
"8053",16.1,47.5,0,0.130358778141885
"8054",16.4,47.5,0,0.139532960576087
"8055",16.7,47.5,0,0.149278556050989
"8056",17,47.5,0,0.159615230453811
"8057",17.3,47.5,0,0.170560613591937
"8058",17.6,47.5,0,0.182129810113701
"8059",17.9,47.5,0,0.194334868014418
"8060",18.2,47.5,0,0.20718425239997
"8061",18.5,47.5,0,0.220682297127865
"8062",18.8,47.5,0,0.234828661764834
"8063",19.1,47.5,0,0.249617805854739
"8064",19.4,47.5,0,0.265038528983639
"8065",19.7,47.5,0,0.281073562750201
"8066",20,47.5,0,0.29769925900348
"8067",20.3,47.5,0,0.314885377284508
"8068",20.6,47.5,0,0.332595026697936
"8069",20.9,47.5,0,0.350784810638949
"8070",21.2,47.5,0,0.369405074851083
"8071",21.5,47.5,0,0.388400369646243
"8072",21.8,47.5,0,0.407710061696229
"8073",22.1,47.5,0,0.427269119969776
"8074",22.4,47.5,0,0.447009085090355
"8075",22.7,47.5,0,0.466859175559194
"8076",23,47.5,0,0.486747455532036
"8077",23.3,47.5,0,0.506601975644418
"8078",23.6,47.5,0,0.526351928991364
"8079",23.9,47.5,0,0.545928764494444
"8080",24.2,47.5,0,0.565267213991351
"8081",24.5,47.5,0,0.584306151210545
"8082",24.8,47.5,0,0.602989324172139
"8083",25.1,47.5,0,0.62126589903353
"8084",25.4,47.5,0,0.639090882164211
"8085",25.7,47.5,0,0.656425352511725
"8086",26,47.5,0,0.673236525192963
"8087",26.3,47.5,0,0.689497705888403
"8088",26.6,47.5,0,0.705188139480883
"8089",26.9,47.5,0,0.720292730491114
"8090",27.2,47.5,0,0.734801676975503
"8091",27.5,47.5,0,0.748710059722499
"8092",27.8,47.5,0,0.762017397262623
"8093",28.1,47.5,0,0.7747271795999
"8094",28.4,47.5,0,0.786846382561136
"8095",28.7,47.5,0,0.798384994165109
"8096",29,47.5,0,0.809355554750796
"8097",29.3,47.5,0,0.81977272686885
"8098",29.6,47.5,0,0.829652883374591
"8099",29.9,47.5,0,0.83901373153118
"8100",30.2,47.5,0,0.847873976452091
"8101",30.5,47.5,0,0.85625302922506
"8102",30.8,47.5,0,0.864170760786921
"8103",31.1,47.5,0,0.871647281431256
"8104",31.4,47.5,0,0.878702742880282
"8105",31.7,47.5,0,0.885357169969049
"8106",32,47.5,0,0.89163031966015
"8107",32.3,47.5,0,0.897541555808176
"8108",32.6,47.5,0,0.903109726841172
"8109",32.9,47.5,0,0.908353090634334
"8110",33.2,47.5,0,0.913289282664257
"8111",33.5,47.5,0,0.917935296745732
"8112",33.8,47.5,0,0.922307451721063
"8113",34.1,47.5,0,0.926421331824632
"8114",34.4,47.5,0,0.930291798635356
"8115",34.7,47.5,0,0.933933020244803
"8116",35,47.5,0,0.937358476363419
"8117",35.3,47.5,0,0.940580968235657
"8118",35.6,47.5,0,0.943612632833085
"8119",35.9,47.5,0,0.946464960420106
"8120",36.2,47.5,0,0.949148814712821
"8121",36.5,47.5,0,0.951674454964937
"8122",36.8,47.5,0,0.954051559415692
"8123",37.1,47.5,0,0.956289249624305
"8124",37.4,47.5,0,0.958396108021992
"8125",37.7,47.5,0,0.960380128129612
"8126",38,47.5,0,0.962248777096008
"8127",38.3,47.5,0,0.964009075489887
"8128",38.6,47.5,0,0.965667621377409
"8129",38.9,47.5,0,0.96723061290156
"8130",39.2,47.5,0,0.968703870188616
"8131",39.5,47.5,0,0.970092856503867
"8132",39.8,47.5,0,0.97140269860109
"8133",8,48,0,0.0213237584036555
"8134",8.3,48,0,0.0227834596534373
"8135",8.6,48,0,0.0243506643250415
